ANYO,MES,COD_PROV,NOM_PROV,COD_MUN,NOM_MUN,COD_SECTOR,DESC_SECTOR,COD_GRUPO,DESC_GRUPO,COD_GENERO,DESC_GENERO,RANGO_EDAD,NUM_CONTRATOS
2018,1,46,VALENCIA,75,BUFALI,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,46,VALENCIA,116,"ELIANA, L'",S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,10
2018,1,46,VALENCIA,164,MASSAMAGRELL,C ,Construccion,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,255,VILLALONGA,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,46,VALENCIA,29,ALGEMESI,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,10
2018,1,46,VALENCIA,193,PICANYA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,>44  ,1
2018,1,46,VALENCIA,213,REQUENA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,1
2018,1,46,VALENCIA,110,XIRIVELLA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,6
2018,1,46,VALENCIA,59,BENIFAIRO DE LA VALLDIGNA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,3
2018,1,3,ALICANTE,93,NOVELDA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,3,ALICANTE,31,BENIDORM,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,2
2018,1,3,ALICANTE,140,VILLENA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,2
2018,1,3,ALICANTE,2,AGOST,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,3,ALICANTE,89,MONOVAR/MONOVER,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,3,ALICANTE,105,"PINAS, EL/PINOSO",C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,3,ALICANTE,902,PILAR DE LA HORADADA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,3,ALICANTE,65,ELCHE/ELX,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,3,ALICANTE,65,ELCHE/ELX,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,1
2018,1,3,ALICANTE,59,CREVILLENT,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,3,ALICANTE,140,VILLENA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,>44  ,1
2018,1,46,VALENCIA,29,ALGEMESI,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,26
2018,1,46,VALENCIA,59,BENIFAIRO DE LA VALLDIGNA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,2
2018,1,46,VALENCIA,205,PUÃ‡OL,I ,Industria,9,Ocupaciones elementales,M,Mujer,<25  ,2
2018,1,46,VALENCIA,198,POTRIES,A ,Agricultura,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",H,Hombre,>44  ,2
2018,1,46,VALENCIA,60,BENIFAIO,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,3
2018,1,46,VALENCIA,244,TORRENT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,3
2018,1,46,VALENCIA,169,MISLATA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,1
2018,1,46,VALENCIA,105,CULLERA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,<25  ,7
2018,1,46,VALENCIA,128,"FONT DE LA FIGUERA, LA",S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,1
2018,1,46,VALENCIA,156,LLOMBAI,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,2
2018,1,46,VALENCIA,244,TORRENT,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,20
2018,1,46,VALENCIA,250,VALENCIA,A ,Agricultura,9,Ocupaciones elementales,M,Mujer,25-44,9
2018,1,46,VALENCIA,19,"ALCUDIA, L'",A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,16
2018,1,46,VALENCIA,143,XERACO,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",M,Mujer,<25  ,1
2018,1,46,VALENCIA,51,BENAGUASIL,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,4
2018,1,3,ALICANTE,65,ELCHE/ELX,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,<25  ,4
2018,1,3,ALICANTE,79,IBI,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,1
2018,1,3,ALICANTE,79,IBI,I ,Industria,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,<25  ,1
2018,1,3,ALICANTE,70,FORMENTERA DEL SEGURA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,1
2018,1,3,ALICANTE,105,"PINAS, EL/PINOSO",I ,Industria,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,>44  ,2
2018,1,3,ALICANTE,105,"PINAS, EL/PINOSO",I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),M,Mujer,>44  ,1
2018,1,3,ALICANTE,113,ROJALES,I ,Industria,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,3,ALICANTE,133,TORREVIEJA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,5
2018,1,3,ALICANTE,15,ALMORADI,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,<25  ,2
2018,1,3,ALICANTE,11,"ALFAS DEL PI, L'",S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,2
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,<25  ,1
2018,1,3,ALICANTE,140,VILLENA,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),M,Mujer,<25  ,1
2018,1,3,ALICANTE,59,CREVILLENT,I ,Industria,9,Ocupaciones elementales,M,Mujer,25-44,4
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,<25  ,4
2018,1,3,ALICANTE,99,ORIHUELA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,<25  ,2
2018,1,3,ALICANTE,31,BENIDORM,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,3,ALICANTE,2,AGOST,A ,Agricultura,9,Ocupaciones elementales,M,Mujer,25-44,2
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,1
2018,1,3,ALICANTE,122,SAN VICENTE DEL RASPEIG/SANT V,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,>44  ,3
2018,1,3,ALICANTE,128,TEULADA,C ,Construccion,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,3,ALICANTE,59,CREVILLENT,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,>44  ,1
2018,1,3,ALICANTE,93,NOVELDA,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,3,ALICANTE,88,MONFORTE DEL CID,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,3,ALICANTE,114,"ROMANA, LA",S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,2
2018,1,3,ALICANTE,63,DENIA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",M,Mujer,25-44,1
2018,1,3,ALICANTE,133,TORREVIEJA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,>44  ,4
2018,1,3,ALICANTE,79,IBI,I ,Industria,9,Ocupaciones elementales,M,Mujer,25-44,3
2018,1,3,ALICANTE,119,SANT JOAN D'ALACANT,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,1
2018,1,3,ALICANTE,18,ALTEA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,8
2018,1,3,ALICANTE,122,SAN VICENTE DEL RASPEIG/SANT V,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),M,Mujer,<25  ,1
2018,1,3,ALICANTE,66,ELDA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,9
2018,1,3,ALICANTE,65,ELCHE/ELX,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,2
2018,1,3,ALICANTE,65,ELCHE/ELX,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,<25  ,1
2018,1,3,ALICANTE,63,DENIA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,4
2018,1,3,ALICANTE,104,PETRER,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,3,ALICANTE,122,SAN VICENTE DEL RASPEIG/SANT V,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,6
2018,1,3,ALICANTE,11,"ALFAS DEL PI, L'",S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,1
2018,1,3,ALICANTE,133,TORREVIEJA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,1
2018,1,3,ALICANTE,65,ELCHE/ELX,S ,Servicios,9,Ocupaciones elementales,M,Mujer,<25  ,11
2018,1,3,ALICANTE,99,ORIHUELA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,C ,Construccion,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,3
2018,1,12,CASTELLAN,53,CHILCHES/XILXES,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,<25  ,2
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,C ,Construccion,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,2
2018,1,12,CASTELLAN,82,NULES,I ,Industria,9,Ocupaciones elementales,H,Hombre,>44  ,3
2018,1,12,CASTELLAN,27,BENICARLO,I ,Industria,3,"Tecnicos, profesionales de apoyo",M,Mujer,>44  ,1
2018,1,46,VALENCIA,102,QUART DE POBLET,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,3,ALICANTE,59,CREVILLENT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,3
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,<25  ,1
2018,1,3,ALICANTE,65,ELCHE/ELX,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,5
2018,1,3,ALICANTE,76,GUARDAMAR DEL SEGURA,A ,Agricultura,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,>44  ,2
2018,1,3,ALICANTE,104,PETRER,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,<25  ,1
2018,1,3,ALICANTE,5,ALBATERA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,<25  ,1
2018,1,3,ALICANTE,5,ALBATERA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,2
2018,1,3,ALICANTE,65,ELCHE/ELX,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,3,ALICANTE,133,TORREVIEJA,C ,Construccion,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,25-44,1
2018,1,3,ALICANTE,58,COX,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,8
2018,1,3,ALICANTE,19,ASPE,C ,Construccion,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,3,ALICANTE,49,CALLOSA DE SEGURA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,3,ALICANTE,77,"FONDÃ“ DE LES NEUS, EL / HONDÃ“N",I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,3,ALICANTE,903,"MONTESINOS, LOS",A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,3,ALICANTE,65,ELCHE/ELX,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,3,ALICANTE,19,ASPE,A ,Agricultura,9,Ocupaciones elementales,M,Mujer,>44  ,9
2018,1,3,ALICANTE,104,PETRER,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,3
2018,1,3,ALICANTE,99,ORIHUELA,S ,Servicios,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",M,Mujer,25-44,5
2018,1,3,ALICANTE,119,SANT JOAN D'ALACANT,S ,Servicios,9,Ocupaciones elementales,M,Mujer,<25  ,3
2018,1,3,ALICANTE,63,DENIA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,25-44,1
2018,1,3,ALICANTE,69,FINESTRAT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,>44  ,5
2018,1,3,ALICANTE,65,ELCHE/ELX,C ,Construccion,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,25-44,1
2018,1,3,ALICANTE,63,DENIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,3,ALICANTE,24,BENEJUZAR,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,3
2018,1,3,ALICANTE,65,ELCHE/ELX,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,2
2018,1,3,ALICANTE,99,ORIHUELA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,3,ALICANTE,133,TORREVIEJA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,3
2018,1,46,VALENCIA,148,LORIGUILLA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,3
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,25-44,2
2018,1,46,VALENCIA,186,PAIPORTA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,<25  ,1
2018,1,46,VALENCIA,6,ALBAIDA,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,214,RIBA-ROJA DE TURIA,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,7
2018,1,46,VALENCIA,94,CATARROJA,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,3
2018,1,46,VALENCIA,147,LLIRIA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,3
2018,1,46,VALENCIA,159,MANISES,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,11
2018,1,46,VALENCIA,181,OLIVA,A ,Agricultura,9,Ocupaciones elementales,M,Mujer,25-44,7
2018,1,46,VALENCIA,21,ALDAIA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,>44  ,3
2018,1,46,VALENCIA,59,BENIFAIRO DE LA VALLDIGNA,A ,Agricultura,9,Ocupaciones elementales,M,Mujer,25-44,13
2018,1,46,VALENCIA,109,CHESTE,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,2
2018,1,46,VALENCIA,97,COFRENTES,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,2
2018,1,46,VALENCIA,17,ALZIRA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,2
2018,1,46,VALENCIA,244,TORRENT,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,<25  ,1
2018,1,46,VALENCIA,181,OLIVA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,>44  ,7
2018,1,46,VALENCIA,105,CULLERA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,6
2018,1,46,VALENCIA,139,GUADASSUAR,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,<25  ,1
2018,1,46,VALENCIA,139,GUADASSUAR,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,2
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,<25  ,3
2018,1,46,VALENCIA,7,ALBAL,C ,Construccion,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,46,VALENCIA,15,ALCASSER,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,190,PATERNA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,3
2018,1,46,VALENCIA,139,GUADASSUAR,A ,Agricultura,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,46,VALENCIA,186,PAIPORTA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,11
2018,1,46,VALENCIA,77,BUÃ‘OL,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,46,VALENCIA,20,"ALCUDIA DE CRESPINS, L'",S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,4
2018,1,46,VALENCIA,214,RIBA-ROJA DE TURIA,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,11
2018,1,46,VALENCIA,19,"ALCUDIA, L'",A ,Agricultura,9,Ocupaciones elementales,M,Mujer,>44  ,4
2018,1,46,VALENCIA,902,GATOVA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,11
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,8
2018,1,46,VALENCIA,147,LLIRIA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,5
2018,1,46,VALENCIA,177,MUSEROS,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,34
2018,1,46,VALENCIA,184,ONTINYENT,S ,Servicios,9,Ocupaciones elementales,H,Hombre,<25  ,13
2018,1,46,VALENCIA,29,ALGEMESI,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,10
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,25-44,5
2018,1,46,VALENCIA,25,ALFARA DEL PATRIARCA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,<25  ,1
2018,1,46,VALENCIA,128,"FONT DE LA FIGUERA, LA",S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,25-44,3
2018,1,46,VALENCIA,194,PICASSENT,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,46,VALENCIA,214,RIBA-ROJA DE TURIA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,9
2018,1,46,VALENCIA,194,PICASSENT,I ,Industria,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,1
2018,1,46,VALENCIA,143,XERACO,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,46,VALENCIA,165,MASSANASSA,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",M,Mujer,25-44,1
2018,1,46,VALENCIA,233,SOLLANA,A ,Agricultura,9,Ocupaciones elementales,M,Mujer,25-44,2
2018,1,46,VALENCIA,233,SOLLANA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,46,VALENCIA,214,RIBA-ROJA DE TURIA,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,2
2018,1,46,VALENCIA,5,ALAQUAS,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,>44  ,1
2018,1,46,VALENCIA,118,ENGUERA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,2
2018,1,46,VALENCIA,190,PATERNA,I ,Industria,9,Ocupaciones elementales,M,Mujer,25-44,1
